feature,scaled_importance_mean,scaled_importance_std,scaled_importance_count,importance_mean,importance_std,recall_mean,logloss_mean
item_H0004,0.0164710743801652,0.0204296192101196,200,0.0631818181818181,0.064955651634512,0.2177272727272727,0.4477023375242221
item_80305,0.0151074380165289,0.0184438640574335,200,0.059090909090909,0.0606935564551478,0.2177272727272727,0.4477023375242221
item_METHYLPHENIDATE HYDROCHLO,0.013892561983471,0.0104539384920984,200,0.0626363636363636,0.0419111327192137,0.2177272727272727,0.4477023375242221
item_G9012,0.0126363636363636,0.0183549646464894,200,0.047090909090909,0.0594893618816319,0.2177272727272727,0.4477023375242221
item_S0109,0.0107024793388429,0.0138339922121117,200,0.0422727272727272,0.0498158909484513,0.2177272727272727,0.4477023375242221
item_H0005,0.0105371900826446,0.0129931803403025,200,0.0413636363636363,0.0471783680679544,0.2177272727272727,0.4477023375242221
item_87880,0.0043719008264462,0.0065655140327571,200,0.0171818181818181,0.0229982024045779,0.2177272727272727,0.4477023375242221
item_AMOXICILLIN,0.0031570247933884,0.0100455329626378,200,0.0124545454545454,0.0377786585827563,0.2177272727272727,0.4477023375242221
item_99051,0.0026115702479338,0.0042646179810677,200,0.0105454545454545,0.0164411139777723,0.2177272727272727,0.4477023375242221
item_AMOXICILLIN/CLAVULANATE P,0.0023388429752066,0.0034051171329873,200,0.0091818181818181,0.0120903749663054,0.2177272727272727,0.4477023375242221
item_99214,0.0017768595041322,0.0063552142308218,200,0.0059999999999999,0.0218052344711682,0.2177272727272727,0.4477023375242221
item_99284,0.0016694214876033,0.0095175153193394,200,0.0056363636363636,0.0360143111496439,0.2177272727272727,0.4477023375242221
item_99282,0.0013223140495867,0.0024800309124493,200,0.0053636363636363,0.0088918358741978,0.2177272727272727,0.4477023375242221
item_99392,0.0012809917355371,0.002531735881235,200,0.0047272727272727,0.0085959357673032,0.2177272727272727,0.4477023375242221
item_99232,0.0012396694214876,0.0058438576957565,200,0.004090909090909,0.0188931214851719,0.2177272727272727,0.4477023375242221
item_99238,0.0012396694214876,0.0058438576957565,200,0.004090909090909,0.0188931214851719,0.2177272727272727,0.4477023375242221
item_99291,0.0012396694214876,0.0058438576957565,200,0.004090909090909,0.0188931214851719,0.2177272727272727,0.4477023375242221
item_99174,0.0012148760330578,0.0027049756353841,200,0.0045454545454545,0.0090680388431283,0.2177272727272727,0.4477023375242221
item_Z23,0.0010413223140495,0.0040225827817994,200,0.0034545454545454,0.0117266370440465,0.2177272727272727,0.4477023375242221
item_99202,0.0009669421487603,0.0059659838915682,200,0.004,0.0262981022569413,0.2177272727272727,0.4477023375242221
item_87804,0.0008760330578512,0.0042984469989757,200,0.0032727272727272,0.016176278816383,0.2177272727272727,0.4477023375242221
item_H66001,0.0007685950413223,0.002696842721454,200,0.0027272727272727,0.0083029958462247,0.2177272727272727,0.4477023375242221
item_99233,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_31500,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_Z4682,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_R569,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_36680,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_R918,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_70450,0.0007438016528925,0.0043202382043223,200,0.0027272727272727,0.0155468450084633,0.2177272727272727,0.4477023375242221
item_92551,0.0006859504132231,0.0057670658457821,200,0.0022727272727272,0.0206973809287075,0.2177272727272727,0.4477023375242221
item_90471,0.0006033057851239,0.0020306520792737,200,0.0022727272727272,0.0068048445767598,0.2177272727272727,0.4477023375242221
item_TRIAMCINOLONE ACETONIDE,0.0005206611570247,0.001645212440911,200,0.0018181818181818,0.00546823316855,0.2177272727272727,0.4477023375242221
item_R070,0.000495867768595,0.0040283465546863,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_99285,0.000495867768595,0.0040283465546863,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_96372,0.000495867768595,0.0040283465546863,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_J0561,0.000495867768595,0.0040283465546863,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_90686,0.0004956859504132,0.0038327699469454,200,0.0004545454545454,0.0131991741571269,0.2177272727272727,0.4477023375242221
item_36416,0.0004297520661157,0.0013986048836289,200,0.0017272727272727,0.0053445588357741,0.2177272727272727,0.4477023375242221
item_87081,0.0004214876033057,0.0016065388655303,200,0.0011818181818181,0.0044935362948433,0.2177272727272727,0.4477023375242221
item_99211,0.0004049586776859,0.0037985549395225,200,0.001,0.0115564725504675,0.2177272727272727,0.4477023375242221
item_90715,0.000396694214876,0.003222677243749,200,0.001090909090909,0.00886236242031,0.2177272727272727,0.4477023375242221
item_92508,0.000396694214876,0.0013072777724525,200,0.0017272727272727,0.0053445588357741,0.2177272727272727,0.4477023375242221
item_99173,0.0003719008264462,0.0018852247950288,200,0.0011818181818181,0.0065915588596079,0.2177272727272727,0.4477023375242221
item_93010,0.0003719008264462,0.0031328034033276,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_73630,0.0003305785123966,0.0032974686702284,200,0.0009090909090909,0.0090680388431283,0.2177272727272727,0.4477023375242221
item_R110,0.0003305785123966,0.0032974686702284,200,0.0009090909090909,0.0090680388431283,0.2177272727272727,0.4477023375242221
item_90837,0.0003305785123966,0.0027278326950563,200,0.0013636363636363,0.0110779530253875,0.2177272727272727,0.4477023375242221
item_B349,0.000297520661157,0.001507451422633,200,0.0009090909090909,0.0088829573538866,0.2177272727272727,0.4477023375242221
item_OSELTAMIVIR PHOSPHATE,0.0002892561983471,0.0015758227251466,200,0.0008181818181818,0.0071291212489898,0.2177272727272727,0.4477023375242221
item_99394,0.0002809917355371,0.0012301222969011,200,0.001,0.0041554974403435,0.2177272727272727,0.4477023375242221
item_85018,0.0002644628099173,0.0012988490722433,200,0.0007272727272727,0.0035718349486693,0.2177272727272727,0.4477023375242221
item_ALBUTEROL SULFATE,0.0002561983471074,0.0012630245938007,200,0.0007272727272727,0.0035718349486693,0.2177272727272727,0.4477023375242221
item_J09X2,0.0002314049586776,0.0012181219110037,200,0.0006363636363636,0.0033498352552603,0.2177272727272727,0.4477023375242221
item_Z0100,0.0002314049586776,0.0010220057497126,200,0.001,0.0041554974403435,0.2177272727272727,0.4477023375242221
item_FLOVENT HFA,0.000198347107438,0.0011306796369791,200,0.0005454545454545,0.0031093690016926,0.2177272727272727,0.4477023375242221
item_S9088,0.000198347107438,0.0011306796369791,200,0.0005454545454545,0.0031093690016926,0.2177272727272727,0.4477023375242221
item_90716,0.000190082644628,0.0010238511628681,200,0.0006363636363636,0.0033498352552603,0.2177272727272727,0.4477023375242221
item_90707,0.000190082644628,0.0012196706282141,200,0.0006363636363636,0.003813632565796,0.2177272727272727,0.4477023375242221
item_88304,0.0001652892561983,0.0023375430783026,200,0.0004545454545454,0.0064282434653322,0.2177272727272727,0.4477023375242221
item_J029,0.0001570247933884,0.0011551544332718,200,0.0007272727272727,0.0057177257329835,0.2177272727272727,0.4477023375242221
item_81002,0.0001404958677685,0.0025658856556247,200,0.0002727272727272,0.0082482959943301,0.2177272727272727,0.4477023375242221
item_OFLOXACIN,0.0001322314049586,0.0009279425982993,200,0.0003636363636363,0.0025518421453233,0.2177272727272727,0.4477023375242221
item_99383,0.0001322314049586,0.0018700344626421,200,0.0003636363636363,0.0051425947722658,0.2177272727272727,0.4477023375242221
item_H0023,0.0001239669421487,0.0017531573087269,200,0.0004545454545454,0.0064282434653322,0.2177272727272727,0.4477023375242221
item_R1084,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_CEFDINIR,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_99000,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_B354,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_J0190,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_PERMETHRIN,9.91735537190083e-05,0.0008056693109372,200,0.0002727272727272,0.0022155906050775,0.2177272727272727,0.4477023375242221
item_90461,9.917355371900823e-05,0.0007154117009312,200,0.0003636363636363,0.0025518421453233,0.2177272727272727,0.4477023375242221
item_POLYMYXIN B SULFATE/TRIME,9.917355371900823e-05,0.0006959569487245,200,0.0003636363636363,0.0025518421453233,0.2177272727272727,0.4477023375242221
